itemid;filespec;titleEn;description/en;creator/en;locationCreated:placename;dateCreated:start;type;format;medium;customtext:Photographer;originalSource:url;originalSource:text
Hello498;20210709_115733.jpg;Signs of People;"""This powerful installation features hundreds of terms that have been used to describe, label and identify southern Africa’s different people...derogatory terms, whispered terms, language groups, cultural groups...terms that have been used to describe 'us' and 'them'.

These classificatory terms may help to understand the social complexity of southern Africa, but they also tend to create a view of the world that masks interaction and that can overlook that we are all part of complex and interwoven family ancestries. This exhibit shows the ephemeral nature of labels and the connectivity of us all.

Willem Boshoff is a Johannesburg based artist who has lectured and taught at many of South Africa's leading tertiary institutions. Boshoff is known as a conceptual installation artist, often focusing on languages and words — old and new, dominant and subordinate. He explores language and tongue, and endeavours to uncover obscure words, document dying tongues, or examine the interplay of newly recognized South African languages with their European-tinged counterparts. """;Willem Boshoff;South Africa;2005;Exhibit;;Perspex, gut;Tammy Hodgskiss;https://www.wits.ac.za/origins/;Origins Centre, University of the Witwatersrand
Hello499;20210709_115747_HDR.jpg;Signs of People;"""This powerful installation features hundreds of terms that have been used to describe, label and identify southern Africa’s different people...derogatory terms, whispered terms, language groups, cultural groups...terms that have been used to describe 'us' and 'them'.

These classificatory terms may help to understand the social complexity of southern Africa, but they also tend to create a view of the world that masks interaction and that can overlook that we are all part of complex and interwoven family ancestries. This exhibit shows the ephemeral nature of labels and the connectivity of us all.

Willem Boshoff is a Johannesburg based artist who has lectured and taught at many of South Africa's leading tertiary institutions. Boshoff is known as a conceptual installation artist, often focusing on languages and words — old and new, dominant and subordinate. He explores language and tongue, and endeavours to uncover obscure words, document dying tongues, or examine the interplay of newly recognized South African languages with their European-tinged counterparts. """;Willem Boshoff;South Africa;2005;Exhibit;;Perspex, gut;Tammy Hodgskiss;https://www.wits.ac.za/origins/;Origins Centre, University of the Witwatersrand
Hello500;20210520_092800_HDR.jpg;Tsonga/Shangaan medicine gourd, South Africa. ;"""Anthropomorphic vessels were used by traditional healers in Mpumalanga, South Africa. They were used to ward off evil, either that sent as a form of witchcraft by another person or that sent by disgruntled ancestors.
The task of the traditional healer is to identify the cause of the sickness or misfortune and then the prescribe suitable medicine that will end the problem.

Protective medicine was then placed inside the gourds and the gourds given to the patient.""";Tsonga;South Africa;1950;Medicine gourd;;Calabash, beads;Tammy Hodgskiss;https://www.wits.ac.za/origins/;Wits Art Museum and Standard Bank Art Collection.
Hello501;20210520_092805_HDR.jpg;Tsonga/Shangaan medicine gourd, South Africa. ;"""Anthropomorphic vessels were used by traditional healers in Mpumalanga, South Africa. They were used to ward off evil, either that sent as a form of witchcraft by another person or that sent by disgruntled ancestors.
The task of the traditional healer is to identify the cause of the sickness or misfortune and then the prescribe suitable medicine that will end the problem.

Protective medicine was then placed inside the gourds and the gourds given to the patient.""";Tsonga;South Africa;1950;Medicine gourd;;Calabash, beads;Tammy Hodgskiss;https://www.wits.ac.za/origins/;Wits Art Museum and Standard Bank Art Collection.
Hello502;OES.jpg;Ovambo ostrich eggshell skirt from Namibia.;"""Ovambo ostrich eggshell skirt from Namibia. Circa 1920s

A young woman’s skirt made from thousands of ostrich eggshell beads.
The beads were likely made by San bead makers and traded or bartered. Such beaded skirts are rare and they were given as gifts at important events, such as at marriages or when a young girl becomes a woman.

Standard Bank African Art Collection (Wits Art Galleries)""";Ovambo;Namibia;1950;Ostrich eggshell;;ostrich eggshell, leather;Origins Centre;https://www.wits.ac.za/origins/;Wits Art Museum and Standard Bank Art Collection.
Hello503;IMG_20190530_155742_060.jpg;Close up of ostrich eggshell beads in the Ovambo skirt made entirely of beads;"""Ovambo ostrich eggshell skirt from Namibia. Circa 1920s

A young woman’s skirt made from thousands of ostrich eggshell beads.
The beads were likely made by San bead makers and traded or bartered. Such beaded skirts are rare and they were given as gifts at important events, such as at marriages or when a young girl becomes a woman.

Standard Bank African Art Collection (Wits Art Galleries)""";Ovambo;Namibia;1950;Ostrich eggshell;;ostrich eggshell, leather;Origins Centre;https://www.wits.ac.za/origins/;Wits Art Museum and Standard Bank Art Collection.
Hello504;20210305_155631_HDR.jpg;Close up of ostrich eggshell beads in the Ovambo skirt made entirely of beads;"""Ovambo ostrich eggshell skirt from Namibia. Circa 1920s

A young woman’s skirt made from thousands of ostrich eggshell beads.
The beads were likely made by San bead makers and traded or bartered. Such beaded skirts are rare and they were given as gifts at important events, such as at marriages or when a young girl becomes a woman.

Standard Bank African Art Collection (Wits Art Galleries)""";Ovambo;Namibia;1950;Ostrich eggshell;;ostrich eggshell, leather;Origins Centre;https://www.wits.ac.za/origins/;Wits Art Museum and Standard Bank Art Collection.
Hello505;20210305_155625_HDR.jpg;Close up of ostrich eggshell beads in the Ovambo skirt made entirely of beads;"""Ovambo ostrich eggshell skirt from Namibia. Circa 1920s

A young woman’s skirt made from thousands of ostrich eggshell beads.
The beads were likely made by San bead makers and traded or bartered. Such beaded skirts are rare and they were given as gifts at important events, such as at marriages or when a young girl becomes a woman.

Standard Bank African Art Collection (Wits Art Galleries)""";Ovambo;Namibia;1950;Ostrich eggshell;;ostrich eggshell, leather;Origins Centre;https://www.wits.ac.za/origins/;Wits Art Museum and Standard Bank Art Collection.
Hello506;_D3S1744.jpg;Ovambo ostrich eggshell skirt from Namibia.;"""Ovambo ostrich eggshell skirt from Namibia. Circa 1920s

A young woman’s skirt made from thousands of ostrich eggshell beads.
The beads were likely made by San bead makers and traded or bartered. Such beaded skirts are rare and they were given as gifts at important events, such as at marriages or when a young girl becomes a woman.

Standard Bank African Art Collection (Wits Art Galleries)""";Ovambo;Namibia;1950;Ostrich eggshell;;ostrich eggshell, leather;Origins Centre;https://www.wits.ac.za/origins/;Wits Art Museum and Standard Bank Art Collection.
Hello507;Corne Witbooi making crafts at home on Witdraai Farm.JPG;Corne Witbooi making crafts at home on Witdraai Farm;"""The ǂKhomani San, or Bushmen, as they call themselves, live in the far Northern Cape of South Africa, 60km from the Kgalagadi Transfrontier Park near the borders of Namibia and Botswana.  

By 2017, just over 800 individuals had been registered as ǂKhomani community members and owners of the community lands. Since the settlement of a land claim the community has struggled to gain appropriate access to their land in the Kgalagadi Transfrontier Park.

The community, however, has successfully established Erin Game Ranch which offers tented camp accommodation, nature and culture walks with Bushmen, game drives and hunting experiences. The community is also co-owner of !Xaus Lodge, situated in the Kgalagadi Transfrontier Park""";Julie Grant;Witdraai Farm, Northern Cape, South Africa;2020;Photograph;;;Julie Grant;http://www.khomanisan.com/;Julie Grant
Hello508;IMG_0537.JPG;Beautiful lands of the ‡Khomani San;"""The ǂKhomani San, or Bushmen, as they call themselves, live in the far Northern Cape of South Africa, 60km from the Kgalagadi Transfrontier Park near the borders of Namibia and Botswana.  

By 2017, just over 800 individuals had been registered as ǂKhomani community members and owners of the community lands. Since the settlement of a land claim the community has struggled to gain appropriate access to their land in the Kgalagadi Transfrontier Park.

The community, however, has successfully established Erin Game Ranch which offers tented camp accommodation, nature and culture walks with Bushmen, game drives and hunting experiences. The community is also co-owner of !Xaus Lodge, situated in the Kgalagadi Transfrontier Park""";Julie Grant;Northern Cape, South Africa;2020;Photograph;;;Julie Grant;http://www.khomanisan.com/;Julie Grant
Hello509;Toppies Kruiper and Steenie Swarts on Kopan, Andriesvale Farm.jpg;Toppies Kruiper and Steenie Swarts on Kopan, Andriesvale Farm;"""The ǂKhomani San, or Bushmen, as they call themselves, live in the far Northern Cape of South Africa, 60km from the Kgalagadi Transfrontier Park near the borders of Namibia and Botswana.  

By 2017, just over 800 individuals had been registered as ǂKhomani community members and owners of the community lands. Since the settlement of a land claim the community has struggled to gain appropriate access to their land in the Kgalagadi Transfrontier Park.

The community, however, has successfully established Erin Game Ranch which offers tented camp accommodation, nature and culture walks with Bushmen, game drives and hunting experiences. The community is also co-owner of !Xaus Lodge, situated in the Kgalagadi Transfrontier Park""";Julie Grant;Andriesvale Farm, Northern Cape, South African;2020;Photograph;;;Julie Grant;http://www.khomanisan.com/;Julie Grant
Hello510;Xaus 8 Feb 2020.JPG;‡Khomani San crafts - Engraved Ostrich Eggshells;"""Intricately engraved ostrich eggshells made by the ǂKhomani in the Northern Cape, South Africa. 

A small group of ǂKhomani individuals, mainly relations of the original claimants of the area, produce authentic original crafts, selling them to tourists from roadside stalls. Many crafts consist entirely of natural products while others incorporate modern materials. The crafters make minimal income, often spending days in the sun without a sale. 

Dr Julie Grant has worked with the ǂKhomani community since 2005 as a researcher and advocate. She was co-ordinator of the ǂKhomani community office from 2014 to 2017. She directly supplies these products to the Origins Centre so we can sell them in our shop and help support the artists and community.""";Julie Grant;Northern Cape, South Africa;2020;Photograph;;;Julie Grant;http://www.khomanisan.com/;Julie Grant
Hello511;20191024_174213_Burst01.jpg;The Origins Centre Team;"""""";;South Africa;2019;Photograph;;;;https://www.wits.ac.za/origins/;Origins Centre, University of the Witwatersrand
Hello512;20191024_174219_Burst01.jpg;The Origins Centre Team;"""""";;South Africa;2019;Photograph;;;;https://www.wits.ac.za/origins/;Origins Centre, University of the Witwatersrand
Hello513;20210520_092813_HDR.jpg;Tsonga/Shangaan medicine gourd, South Africa. ;"""Anthropomorphic vessels were used by traditional healers in Mpumalanga, South Africa. They were used to ward off evil, either that sent as a form of witchcraft by another person or that sent by disgruntled ancestors.
The task of the traditional healer is to identify the cause of the sickness or misfortune and then the prescribe suitable medicine that will end the problem.

Protective medicine was then placed inside the gourds and the gourds given to the patient.""";Tsonga;South Africa;1950;Medicine gourd;;Calabash, beads;Tammy Hodgskiss;https://www.wits.ac.za/origins/;Wits Art Museum and Standard Bank Art Collection.
Hello514;20210128_105157_HDR.jpg;Shona headrest from Zimbabwe;"""Shona headrest, Zimbabwe. 20th Century. Wits Art Galleries and Standard Bank Art Collection""";Shona;Zimbabwe;1900;Headrest;;Wood;Tammy Hodgskiss;https://www.wits.ac.za/origins/;Wits Art Museum and Standard Bank Art Collection.
Hello515;20210128_104902_HDR.jpg;Valley Tonga Pot from Zimbabwe/Zambia;"""Valley Tonga Pot from Zimbabwe/Zambia. 20th Century. Tom Huffman Private Collection""";Tonga;Zimbabwe/Zambia;1900;Pot;;Clay;Tammy Hodgskiss;https://www.wits.ac.za/origins/;Tom Huffman Private Collection
Hello516;20210128_104934_HDR.jpg;Northern Sotho girls' front apron. South Africa;"""Front aprons were worn by Northern Sotho girls throughout their initiation school. The apron was made from reeds, to which beads were attached. On one level the reeds symbolise the pool of the common ancestors who unite all Nothern Sotho speakers. At a deeper level the reeds represent the coming of pubic hair on the girl, and therefore evoke her transition to being a fertile woman.
The front apron (sometimes called 'Lehabe') was never worn outside of the initation ceremony""";Northern Sotho;South Africa;1900;Apron;;Leather, reeds, beads;Tammy Hodgskiss;https://www.wits.ac.za/origins/;Wits Art Museum and Standard Bank Art Collection.
Hello517;20210128_104958_HDR.jpg;Tsonga girls' front apron, South Africa;"""Known as 'titho"", this type of front apron was worn by Tsonga girls after her first menstruation and throughout the duration of the girls' initiation schools. Only white beads are used on the front of a Tsonga girls' apron and they serve to ritually cool the girl.""";Tsonga;South Africa;1900;Apron;;Fabric, beads;Tammy Hodgskiss;https://www.wits.ac.za/origins/;Wits Art Museum 
Hello518;IMG_8826.JPG;Art of the Ancestors Display: Art of Bantu-language speakers, Southern Africa;"""In addition to the well-known San and Khoe rock art of southern Africa, there are other rock art forms made by the Bantu-language speakers. 

These art forms are expressed in various ways and with different mediums. The displays at Origins Centre show cultural items from a variety of groups in the region, as well as items and art associated with initiation and coming-of-age rituals""";Bantu-language speakers;Southern Africa;;Display;;;Tammy Hodgskiss;https://www.wits.ac.za/origins/;Origins Centre, University of the Witwatersrand
Hello519;20210528_155710_HDR.jpg;Art of the Ancestors Display: Art of Bantu-language speakers, Southern Africa;"""In addition to the well-known San and Khoe rock art of southern Africa, there are other rock art forms made by the Bantu-language speakers. 

These art forms are expressed in various ways and with different mediums. The displays at Origins Centre show cultural items from a variety of groups in the region, as well as items and art associated with initiation and coming-of-age rituals""";Bantu-language speakers;Southern Africa;;Display;;;Tammy Hodgskiss;https://www.wits.ac.za/origins/;Origins Centre, University of the Witwatersrand
Hello520;IMG_8831.JPG;Images of Initiation;"""Here we see images from typical Northern Sotho painted rock shelters. We should imagine the boys sitting around a central fire repeating the secret songs. On the wall behind them are the various images reproduced here that depict giraffe, lion, elephant, rhino, crocodile, hyenas and other creatures. Each animal with special and secret meaning, known to the initiates.

Today, while these ceremonies continue, the animals are no longer painted in this way. But the same forms are represented by animal-like structures in the initiation lodge. In the shelters, rock art served to mimic the actual symbolic animals used during initiation.""";Northern Sotho;South Africa;;Photographic display;;;Tammy Hodgskiss;https://www.wits.ac.za/origins/;Origins Centre, University of the Witwatersrand
Hello521;IMG_8830.JPG;Initiates;"""Initiation schools happen when approved by the chief. During their initiation males will be secluded in a special enclosure in nearby hills and mountains. Here they will connect with their ancestors. In the enclosure, the initiates learn about their social and moral obligations as men. 

The boys will stay on the mountain for more than a month before they return to their homes. When they return, their status will have transformed from that of a boy to that of a man and they will understand the meanings of the ancient and secret rock art of their ancestry.""";Peter Magubane;South Africa;;Photographic display;;;Tammy Hodgskiss;https://www.wits.ac.za/origins/;Origins Centre, University of the Witwatersrand
Hello522;20210728_123452_HDR.jpg;Lydenberg Head clay sculpture (replica);"""The Lydenburg Heads refer to seven terracotta heads that were discovered in association with other pottery artefacts in Lydenburg, Mpumalanga, South Africa. They are among the oldest known southern African Iron Age artworks.

Charcoal associated with the heads was radiocarbon dated, and places these artefacts at approximately 500 AD, which is one of the earliest dates for an Iron Age settlement in South Africa. The heads are hollow and have intricate facial details.""";;Mpumalanga, South Africa;500;Sculpture;;terracotta;Tammy Hodgskiss;https://www.wits.ac.za/origins/;Origins Centre, University of the Witwatersrand
Hello523;20210728_123521_HDR.jpg;Schroda Figurines;"""These clay figurines were first found on the site of Schroda in the Limpopo River Valley. Schroda is an Iron Age site and was occupied from about 900AD to just after 1000AD. Schroda is one of the largest settlements in the Shashe-Limpopo basin at the time and is assumed to have been the home to the wealthiest chief, and therefore the capital city.  The people who inhabited the site are known in archaeological terms as the Zhizo Culture. 

Over 2,000 figurines – most of them broken – been found in the area. These figurines are thought to have been part of a female initiation rituals, and were used to demonstrate lessons about life, love and responsibility.

Giraffe - the figurine has red spots on it, that are thought to be ochre. The spots could indicate the pattern of the giraffe but red is also associated with fire, heat, blood and life, and was considered dangerous amongst many iron age communities.
Hippopotamus - the figurine is widely regarded as being the ""jewel in the crown"" of the Schroad pieces. It is the largest of all the figurines and there is great deal in the face. As with the giraffe figurine, it is also covered with red ochre.""";Zhizo Culture;Limpopo, South Africa;900;Sculpture;;clay;Tammy Hodgskiss;https://www.wits.ac.za/origins/;Origins Centre, University of the Witwatersrand
Hello524;20210728_123819_HDR.jpg;Copper ingots and jewellery;"""""";;Limpopo, South Africa;;Copper objects;;copper;Tammy Hodgskiss;https://www.wits.ac.za/origins/;Wits Archaeology Collection, University of the Witwatersrand
Hello525;20210728_124136.jpg;Shona headrest from Zimbabwe;"""Wooden Shona headrest, Zimbabwe. 20th Century. """;Shona;Zimbabwe;1900;Headrest;;Wood;Tammy Hodgskiss;https://www.wits.ac.za/origins/;Wits Art Museum and Standard Bank Art Collection.
Hello526;20210728_124145.jpg;Close-up of Shona headrest from Zimbabwe;"""Shona headrest, Zimbabwe. 20th Century. Wits Art Galleries and Standard Bank Art Collection""";Shona;Zimbabwe;1900;Headrest;;Wood;Tammy Hodgskiss;https://www.wits.ac.za/origins/;Wits Art Museum and Standard Bank Art Collection.
Hello527;20210728_124423_HDR.jpg;Northern Sotho girls' front apron;"""Front aprons were worn by Northern Sotho girls throughout their initiation school. The apron was made from reeds, to which beads were attached. On one level the reeds symbolise the pool of the common ancestors who unite all Northern Sotho speakers. At a deeper level the reeds represent the coming of pubic hair on the girl, and therefore evoke her transition to being a fertile woman.
The front apron (sometimes called 'Lehabe') was never worn outside of the initation ceremony""";Northern Sotho;South Africa;1900;Apron;;Leather, reeds, beads;Tammy Hodgskiss;https://www.wits.ac.za/origins/;Wits Art Museum and Standard Bank Art Collection.
Hello528;20210728_124634.jpg;Tsonga girls' front apron, South Africa;"""Known as 'titho"", this type of front apron was worn by Tsonga girls after her first menstruation and throughout the duration of the girls' initiation schools. Only white beads are used on the front of a Tsonga girls' apron and they serve to ritually cool the girl.""";Tsonga;South Africa;1900;Apron;;Fabric, beads;Tammy Hodgskiss;https://www.wits.ac.za/origins/;Wits Art Museum
Hello529;20210728_124639.jpg;Close-up of Tsonga girls' front apron, South Africa;"""Known as 'titho"", this type of front apron was worn by Tsonga girls after her first menstruation and throughout the duration of the girls' initiation schools. Only white beads are used on the front of a Tsonga girls' apron and they serve to ritually cool the girl.""";Tsonga;South Africa;1900;Apron;;Fabric, beads;Tammy Hodgskiss;https://www.wits.ac.za/origins/;Wits Art Museum
Hello530;20210728_124917.jpg;Mbira or hand piano;"""The hand piano was used widely amongst Lemba (deze) and Venda (mbila) speakers in northern South Africa and amongst many peoples further to the north. Like drums in other parts of South Africa, the hand piano was used to call upon the ancestors""";Luchazi;Zambia;1900;Musical Instrument;;Wood, metal;Tammy Hodgskiss;https://www.wits.ac.za/origins/;Wits Art Galleries and Standard Bank Art Collection.
Hello531;20210728_125201_HDR.jpg;Valley Tonga Pot from Zimbabwe/Zambia;"""Valley Tonga Pot from Zimbabwe/Zambia. 20th Century. Tom Huffman Private Collection""";Tonga;Zimbabwe/Zambia;1900;Pot;;Clay;Tammy Hodgskiss;https://www.wits.ac.za/origins/;Tom Huffman Private Collection
Hello532;IMG_9085.JPG;Valley Tonga Pot from Zimbabwe/Zambia;"""Valley Tonga Pot from Zimbabwe/Zambia. 20th Century. Tom Huffman Private Collection""";Tonga;Zimbabwe/Zambia;1900;Pot;;Clay;Tammy Hodgskiss;https://www.wits.ac.za/origins/;Tom Huffman Private Collection
Hello533;20210728_125729_HDR.jpg;Child Figurines - Tsonga, Zulu and Ndebele;"""Usually just before marriage, but occasionally during initiation, girls in many parts of South Africa traditionally received a symbolic child figurine such as these. These child figurines were rich in symbolism in terms of their shape and composition. Often the figurines contained substances intended to make them powerful. The dolls are often used as play things by young girls where they learn about the responsibilities of childcare.
Therefore the dolls played an educational role as well as a medicinal role

Sometimes, these figurines are made by mothers for their daughters on the day of their wedding; at this time they choose the name of the future first child (and give the cherished figurine the same name).
When a child was born to the owner of the figurine, the doll had served its purpose and it was then destroyed. Many groups in southern Africa used simliar dolls in the past, and some still use them today.""";Tsonga, Zulu, Ndebele;Southern Africa;1900;Figurine;;Beads, fabric, reeds, cotton;Tammy Hodgskiss;https://www.wits.ac.za/origins/;Wits Art Museum and Standard Bank Art Collection.
Hello534;20210728_130205_HDR.jpg;Ndebele Child Figurines;"""Usually just before marriage, but occasionally during initiation, girls in many parts of South Africa traditionally received a symbolic child figurine such as these. These child figurines were rich in symbolism in terms of their shape and composition. Often the figurines contained substances intended to make them powerful. The dolls are often used as play things by young girls where they learn about the responsibilities of childcare.
Therefore the dolls played an educational role as well as a medicinal role

Sometimes, these figurines are made by mothers for their daughters on the day of their wedding; at this time they choose the name of the future first child (and give the cherished figurine the same name).
When a child was born to the owner of the figurine, the doll had served its purpose and it was then destroyed. Many groups in southern Africa used simliar dolls in the past, and some still use them today.""";Ndebele;South Africa;1900;Figurine;;Beads, fabric, reeds, cotton;Tammy Hodgskiss;https://www.wits.ac.za/origins/;Wits Art Museum and Standard Bank Art Collection.
Hello535;IMG_9098.JPG;Ndebele Child Figurine;"""Usually just before marriage, but occasionally during initiation, girls in many parts of South Africa traditionally received a symbolic child figurine such as these. These child figurines were rich in symbolism in terms of their shape and composition. Often the figurines contained substances intended to make them powerful. The dolls are often used as play things by young girls where they learn about the responsibilities of childcare.
Therefore the dolls played an educational role as well as a medicinal role

Sometimes, these figurines are made by mothers for their daughters on the day of their wedding; at this time they choose the name of the future first child (and give the cherished figurine the same name).
When a child was born to the owner of the figurine, the doll had served its purpose and it was then destroyed. Many groups in southern Africa used simliar dolls in the past, and some still use them today.""";Ndebele;South Africa;1900;Figurine;;Beads, fabric, reeds, cotton;Tammy Hodgskiss;https://www.wits.ac.za/origins/;Wits Art Museum and Standard Bank Art Collection.
Hello536;20210728_130533_HDR.jpg;Northern Sotho girls' back apron;"""Known as 'ntepana/mosesana', a back apron like this was worn by Northern Sotho girls after their initiation school. The apron was made from leather and had two long 'tails' that dangled between the girls legs. These tails symbolised the fertile nature of the girls. Women traditionally wore a similar apron throughout their lives. Widows cut off the tips of the tails of the apron.""";Northern Sotho;South Africa;1900;Apron;;Leather, beads;Tammy Hodgskiss;https://www.wits.ac.za/origins/;Wits Art Museum and Standard Bank Art Collection.
Hello537;20210728_130539_HDR.jpg;Close-up of a Northern Sotho girls' back apron;"""Known as 'ntepana/mosesana', a back apron like this was worn by Northern Sotho girls after their initiation school. The apron was made from leather and had two long 'tails' that dangled between the girls legs. These tails symbolised the fertile nature of the girls. Women traditionally wore a similar apron throughout their lives. Widows cut off the tips of the tails of the apron.""";Northern Sotho;South Africa;1900;Apron;;Leather, beads;Tammy Hodgskiss;https://www.wits.ac.za/origins/;Wits Art Museum and Standard Bank Art Collection.
Hello538;20210728_131054_HDR.jpg;Art of the Ancestors: Art of Bantu-language speakers;"""""";Bantu-language speakers;South Africa;2006;Display;;;Tammy Hodgskiss;https://www.wits.ac.za/origins/;Wits Art Museum and Standard Bank Art Collection.
Hello539;IMG_9019.JPG;Schroda Figurines;"""These clay figurines were first found on the site of Schroda in the Limpopo River Valley. Schroda is an Iron Age site and was occupied from about 900AD to just after 1000AD. Schroda is one of the largest settlements in the Shashe-Limpopo basin at the time and is assumed to have been the home to the wealthiest chief, and therefore the capital city.  The people who inhabited the site are known in archaeological terms as the Zhizo Culture. 

Over 2,000 figurines – most of them broken – been found in the area. These figurines are thought to have been part of a female initiation rituals, and were used to demonstrate lessons about life, love and responsibility.

Bird - One of many birds found at Schroda. Thie figurine has a narrow tail with the wings moulded separately on either side. The wings on this figurine as well as other bird figurines at Schroda are white. White is associated with the ancestors amongst Iron age communities.
Anthropomorph - this male figurine has an animal-like head, making it therianthropic or part-human, part0animal. Many of the Schroda anthropomorphic figurines are clearly sexed. This figurine is covered in red ochre on the back and on the lower part of the front abdomen.""";Zhizo Culture;Limpopo, South Africa;900;Sculpture;;clay;Tammy Hodgskiss;https://www.wits.ac.za/origins/;Origins Centre, University of the Witwatersrand
Hello540;Mapungubwe Garden_rollers_and_trade_glass_beads.jpg;Garden Roller and trade beads from Mapungubwe;"""Garden Roller beads were manufactured first at a site in Limpopo called K2. They consist of large (10-14 mm diameter; 7-15 mm long), mainly barrel-shaped beads. They were made by smelting other glass beads and forming new large ones in single-use clay molds (Wood, 2005:45-49). 
Garden Rollers appear mainly in shades of transparent to translucent blue-green to soft green. """;K2 and Mapungubwe;Limpopo, South Africa;1000;Beads;;Beads;Origins Centre;https://www.wits.ac.za/origins/;Wits Archaeology Collection, University of the Witwatersrand
Hello541;E82_1 Schroda figurines edited..mp3;Schroda Figurines;"""These clay figurines were first found on the site of Schroda in the Limpopo River Valley. Schroda is an Iron Age site and was occupied from about 900AD to just after 1000AD. Schroda is one of the largest settlements in the Shashe-Limpopo basin at the time and is assumed to have been the home to the wealthiest chief, and therefore the capital city.  The people who inhabited the site are known in archaeological terms as the Zhizo Culture. 

Over 2,000 figurines – most of them broken – been found in the area. These figurines are thought to have been part of a female initiation rituals, and were used to demonstrate lessons about life, love and responsibility.

Bird - One of many birds found at Schroda. Thie figurine has a narrow tail with the wings moulded separately on either side. The wings on this figurine as well as other bird figurines at Schroda are white. White is associated with the ancestors amongst Iron age communities.
Anthropomorph - this male figurine has an animal-like head, making it therianthropic or part-human, part0animal. Many of the Schroda anthropomorphic figurines are clearly sexed. This figurine is covered in red ochre on the back and on the lower part of the front abdomen.""""";Origins Centre;South Africa;2006;Audio;Audio;Audio;Gcina Mhlophe;https://www.wits.ac.za/origins/;Origins Centre, University of the Witwatersrand
Hello542;E82 Mapungubwe.mp3;Mapungubwe;"""to do""";Origins Centre;South Africa;2006;Audio;Audio;Audio;Gcina Mhlophe;https://www.wits.ac.za/origins/;Origins Centre, University of the Witwatersrand
Hello543;E80_2 Bantu-language speakers art. Short.mp3;The art and culture of Bantu-language speakers ;"""to do""";Origins Centre;South Africa;2006;Audio;Audio;Audio;Gcina Mhlophe;https://www.wits.ac.za/origins/;Origins Centre, University of the Witwatersrand
Hello544;E83_1 Great Zim and symbols. edits.mp3;Great Zimbabwe;"""to do""";Origins Centre;South Africa;2006;Audio;Audio;Audio;Gcina Mhlophe;https://www.wits.ac.za/origins/;Origins Centre, University of the Witwatersrand
Hello545;E81_2 Eastern Bantu-lang speakers. History. edits.mp3;Eastern Bantu-language speakers;"""to do""";Origins Centre;South Africa;2006;Audio;Audio;Audio;Gcina Mhlophe;https://www.wits.ac.za/origins/;Origins Centre, University of the Witwatersrand
Hello546;E84_1 Male Initiation. edited.mp3;Male Initiation ;"""to do""";Origins Centre;South Africa;2006;Audio;Audio;Audio;Initiate;https://www.wits.ac.za/origins/;Origins Centre, University of the Witwatersrand
Hello547;E87 Pottery. Short.mp3;Pottery;"""to do""";Origins Centre;South Africa;2006;Audio;Audio;Audio;Gcina Mhlophe;https://www.wits.ac.za/origins/;Origins Centre, University of the Witwatersrand
Hello548;E70 Geometric rock engravings. short.mp3;Geometric engravings;"""Khoe and San debate. Add more""";Origins Centre;South Africa;2006;Audio;Audio;Audio;Gcina Mhlophe;https://www.wits.ac.za/origins/;Origins Centre, University of the Witwatersrand
Hello549;Klasies River.2.jpg;Klasies River;"""The Klasies River Caves are a series of caves and shelters located to the east of the Klasies river Mouth, on the southern Cape coast of South Africa. The caves and contain archaeological evidence of Middle Stone Age occupations, associated human habitation from approximately 125 000 years ago. 

It has been excavated for many years, with Professor Sarah Wurz at the University of the Witwatersrand being the most recent principal excavator at the site.""";Sarah Wurz;Eastern Cape, South Africa;2019;Landscape;;Photograph;Sarah Wurz;https://en.wikipedia.org/wiki/Klasies_River_Caves;Sarah Wurz
Hello550;20210806_135149_HDR.jpg;Digging Stick;"""Digging sticks were traditionally used by San women throughout southern Africa to excavate the ground in search of roots and bulbs. The stick, sharpened at one end, was used to probe the soil for roots and bulbs. Sometimes the stick was weighted with a bored stone to give it extra impact to loosen the soil. A wooden peg was inserted between the bored stone and the digging stick to prevent it from falling off. 

Bored stones also served other purposes. They were used to process food, sharpen implements, shape beads and make fires. On special occasions, it is said that women banged stones on the ground in order to call the spirits of the dead. """;San Hunter-Gatherers;South Africa;1970;Tool;;Wood, stone;Tammy Hodgskiss;https://www.wits.ac.za/origins/;Rock Art Research Institute
Hello551;20210806_135318.jpg;Painted stone depicting figures carrying digging sticks;"""The painted images on this sandstone depict a row of people carrying digging sticks with bored stones over their shoulders. Although usually a woman’s tool, it is impossible to determine the sex of the people in this image. 
""";San Hunter-Gatherers;South Africa;;Rock Art;;Rock, Ochre, paint;Tammy Hodgskiss;https://www.wits.ac.za/origins/;Rock Art Research Institute
Hello552;20210806_135347_HDR.jpg;San arrow heads;"""San hunting technology was sophisticated. Bows used by the Kalahari ‘San’ of the 1960s were small and made from wood. The arrow could not kill on impact. Instead, the San constructed a complex tri-sectional arrow: consisting of a flight, a poisoned tip and a tapered link-shaft. On impact, the poisoned tip pierced the skin. The link shaft broke the flight from the tip, preventing the wounded animal from rubbing the arrow out against a tree. The tip worked its way deeper into the flesh and allowed the poison to take effect. 

Evidence for link-shaft arrows has been found in the archaeological record suggesting that the practice of hunting with small bows dates back in time.""";San and Khoe ;South Africa;1970;Artefact;Arrow;Wood, bone, iron, reed, poison;Tammy Hodgskiss;https://www.wits.ac.za/origins/;Rock Art Research Institute
